id,title,release_year,budget,revenue,return,popularity,vote_count,vote_average,runtime,cast_name,director_name,day_of_week
251321,Aloft,2014,8000000.0,53086.0,0.01,3.851653,41.0,5.1,112.0,"['Jennifer Connelly', 'Mélanie Laurent', 'Cillian Murphy', 'William Shimell', 'Zen McGrath', 'Peter McRobbie', 'Winta McGrath', 'Nancy Drake', 'Judy Cook', 'Carson Nattrass', 'Oona Chaplin']",Claudia Llosa,Wednesday
308453,The Bronze,2016,3500000.0,615816.0,0.18,5.353826,112.0,5.5,108.0,"['Melissa Rauch', 'Gary Cole', 'Haley Lu Richardson', 'Thomas Middleditch', 'Sebastian Stan', 'Cecily Strong', 'Dale Raoul', 'Craig Kilborn', 'Dominique Dawes', 'Olga Korbut', 'Dominique Moceanu', 'Barak Hardley', 'Michael Shamus Wiles', 'Ellery Sprayberry', 'Kathryn Ding']",Bryan Buckley,Friday
308638,The D Train,2015,447524.0,771317.0,1.72,3.993759,79.0,4.5,101.0,"['Jack Black', 'James Marsden', 'Kathryn Hahn', 'Jeffrey Tambor', 'Mike White', 'Kyle Bornheimer', 'Henry Zebrowski', 'Corrina Lyons', 'Donna DuPlantier', 'Denise Williamson', 'Han Soto', 'Dermot Mulroney', 'Mariana Paola Vicente', 'Kendra Sue Waldman']",Andrew Mogel,Friday
250124,The Diary of a Teenage Girl,2015,2000000.0,1477002.0,0.74,14.986654,286.0,6.8,98.0,"['Bel Powley', 'Kristen Wiig', 'Alexander Skarsgård', 'Christopher Meloni', 'Austin Lyon', 'Madeleine Waters', 'Margarita Levieva', 'Quinn Nagle', 'Abby Wait', 'John Parsons', 'Miranda Bailey', 'Carson D. Mell', 'Davy Clements', 'Susannah Schulman Rogers', 'Anthony Williams', 'Charles Lewis III', 'David Fine', 'Joshua Grannell', 'Nate Heller', 'Lance Hill', 'Jon Freeman', 'Persephone Gloeckner-Suits']",Marielle Heller,Friday
308639,Dope,2015,700000.0,17986781.0,25.7,7.948581,698.0,7.2,103.0,"['Shameik Moore', 'Kiersey Clemons', 'Tony Revolori', 'Zoë Kravitz', 'Chanel Iman', 'Rick Fox', 'Rakim Mayers', 'Blake Anderson', 'Quincy Brown', 'Forest Whitaker', 'Keith Stanfield', 'Kimberly Elise', 'Roger Guenveur Smith', 'Mimi Michaels', 'Lidia Porto', 'Michael Flores', 'Amin Joseph', 'Ashton Moio', ""De'Aundre Bonds"", 'Tyga']",Rick Famuyiwa,Friday
230266,Miss Julie,2014,5500000.0,5000000.0,0.91,3.791712,46.0,5.8,120.0,"['Jessica Chastain', 'Colin Farrell', 'Samantha Morton', 'Nora McMenamy']",Liv Ullmann,Sunday
72784,The Loft,2014,14000000.0,10076790.0,0.72,14.443362,500.0,6.4,108.0,"['Karl Urban', 'James Marsden', 'Wentworth Miller', 'Eric Stonestreet', 'Matthias Schoenaerts', 'Isabel Lucas', 'Rachael Taylor', 'Rhona Mitra', 'Valerie Cruz', 'Kali Rocha', 'Elaine Cassidy', 'Margarita Levieva', 'Kristin Lehman', 'Robert Wisdom', 'Dora Madison', 'Laura Cayouette']",Erik Van Looy,Tuesday
167810,Lost River,2015,2000000.0,45431.0,0.02,6.640704,228.0,5.8,95.0,"['Christina Hendricks', 'Saoirse Ronan', 'Eva Mendes', 'Matt Smith', 'Iain De Caestecker', 'Ben Mendelsohn', 'Reda Kateb', 'Barbara Steele', 'Landyn Stewart', 'Rob Zabrecky', 'Shannon Plumb', 'Torrey Wigfield', 'Misty Robinette', 'Holly Schlegel', 'Thomas McDonald', 'Larry Mongo', 'Robert Skrok', 'Aris Costner', 'K.T. Almujahid', 'Joseph Norman', 'Angela Hearts-Glass', 'Dorothy Bennich', 'Darnell James', 'Alexis Mabry-Hart', 'Wayne Brinston', 'Alexander Burke', 'Ron Causey ', 'Elijah Daniel', 'Erin Emanii', 'Nesti Gee', 'Nate Hatton', 'Jeff Hill', 'Demi Kazanis', 'Linda Linsley', 'Melissa Marra', 'Cody Stauber', 'Garrett Thierry', 'Carey Torrice']",Ryan Gosling,Wednesday
27873,Battletruck,1982,1000000.0,3000000.0,3.0,0.815844,5.0,4.2,91.0,"['Michael Beck', 'Annie McEnroe', 'James Wainwright', 'Bruno Lawrence', 'John Bach', 'Randy Powell', 'John Ratzenberger', 'Mark Hadlow', 'Marshall Napier', 'Oona Menges']",Harley Cokeliss,Friday
320316,Italiano medio,2015,1816720.0,4541800.0,2.5,3.782108,142.0,6.0,90.0,"['Maccio Capatonda', 'Herbert Ballerina', 'Ivo Avido', 'Barbara Tabita', 'Lavinia Longhi', 'Nino Frassica', 'Raul Cremona', 'Rupert Sciamenna']",Maccio Capatonda,Thursday
273248,The Hateful Eight,2015,44000000.0,155760117.0,3.54,20.328822,4405.0,7.6,167.0,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Dana Gourrier', 'Zoë Bell', 'Lee Horsley', 'Gene Jones', 'Keith Jefferson', 'Craig Stark', 'Belinda Owino', 'Channing Tatum', 'Quentin Tarantino']",Quentin Tarantino,Friday
286565,Paper Towns,2015,12000000.0,85512300.0,7.13,9.662731,1997.0,6.1,109.0,"['Nat Wolff', 'Cara Delevingne', 'Justice Smith', 'Austin Abrams', 'Halston Sage', 'Jaz Sinclair', 'Cara Buono', 'Stevie Ray Dallimore', 'Meg Crosbie', 'Caitlin Carver', 'Griffin Freeman', 'RJ Shearer', 'Susan Macke Miller', 'Tom Hillmann', 'Jim R. Coleman', 'Ansel Elgort', 'Drew Matthews', 'Lane Lovegrove', 'Hannah Alligood', 'Josiah Cerio', 'Kendall McIntyre', 'Jay Duplass', 'John Green', ""Emma O'Loughlin"", 'Yossie Mulyadi']",Jake Schreier,Thursday
252838,The Wedding Ringer,2015,23000000.0,79799880.0,3.47,12.21459,632.0,6.5,101.0,"['Kevin Hart', 'Josh Gad', 'Kaley Cuoco', 'Affion Crockett', 'Jorge Garcia', 'Corey Holcomb', 'Ken Howard', 'Cloris Leachman', 'Jenifer Lewis', 'Mimi Rogers', 'Aaron Takahashi', 'Olivia Thirlby', 'Nicky Whelan', 'Alan Ritchson', 'Mimi Gianopulos', 'Nikki Leigh', 'Amy Okuda', 'Catherine Chen', 'Dan Gill', 'Colin Kane', 'Whitney Cummings', 'Ignacio Serricchio', 'Patrick Carlyle']",Jeremy Garelick,Friday
241251,The Boy Next Door,2015,4000000.0,52425855.0,13.11,10.200398,1034.0,4.1,91.0,"['Jennifer Lopez', 'Ryan Guzman', 'Ian Nelson', 'John Corbett', 'Kristin Chenoweth', 'Hill Harper', 'Lexi Atkins', 'François Chau', 'Bailey Chase', 'Raquel Gardner', 'Jack Wallace', 'Adam Hicks', 'Kent Avenido', 'Travis Schuldt', 'Brian Mahoney', 'Kari Perdue', 'Chad Bullard', 'Brandon Rush', 'Forrest Hoffman']",Rob Cohen,Friday
201085,Crimson Peak,2015,55000000.0,74679822.0,1.36,13.492684,1494.0,6.4,119.0,"['Mia Wasikowska', 'Jessica Chastain', 'Tom Hiddleston', 'Charlie Hunnam', 'Jim Beaver', 'Burn Gorman', 'Javier Botet', 'Sofia Wells', 'Emily Coutts', 'Laura Waddell', 'Doug Jones', 'Ron Bottitta', 'Leslie Hope', 'Jonathan Hyde', 'Bruce Gray', 'Amanda Smith']",Guillermo del Toro,Tuesday
243938,Hot Tub Time Machine 2,2015,14000000.0,12314651.0,0.88,6.575393,360.0,5.0,93.0,"['Rob Corddry', 'Craig Robinson', 'Clark Duke', 'Adam Scott', 'Chevy Chase', 'Gillian Jacobs', 'Bianca Haase', 'Collette Wolfe', 'Kumail Nanjiani', 'Kellee Stewart', 'Josh Heald', 'Gretchen Koerner', 'Lisa Loeb', 'Jessica Williams', 'Bruce Buffer', 'Mariana Paola Vicente', 'Christian Slater', 'Jason Jones', 'Olivia Jordan', 'Christine Bently', 'Stacey Asaro', 'John Cusack', 'Adam Herschman', 'Kisha Sierra']",Steve Pink,Friday
256591,Focus,2015,50100000.0,153962963.0,3.07,10.035362,2588.0,6.7,105.0,"['Will Smith', 'Margot Robbie', 'Rodrigo Santoro', 'Robert Taylor', 'Gerald McRaney', 'Adrian Martinez', 'BD Wong', 'Brennan Brown', 'Dotan Bonen', 'Griff Furst', 'Stephanie Honoré', 'David Stanford', 'Dominic Fumusa', 'Steve Kim', 'Don Yesso', 'Nina Leon', 'Clay Chamberlin', 'Danny Ladmirault', 'Juan Minujín', 'Cacilie Hughes', 'Melania Lenoir', 'Jano Seitun', 'Pietro Gian', 'Justina Bustos', 'Paula Brasca', 'Antonella Macchi', 'Daniella Short', 'Aaron Jay Rome', 'Armando Leduc', 'Jon Eyez', 'Chip Carriere', 'Frank J. Monteleone', 'Alan Sabbagh', 'Kate Adair', 'Billy Slaughter', 'Lindsay Clift', 'Brett Baker']",Glenn Ficarra,Wednesday
228165,The SpongeBob Movie: Sponge Out of Water,2015,74000000.0,311594032.0,4.21,12.334689,733.0,5.7,93.0,"['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Clancy Brown', 'Carolyn Lawrence', 'Antonio Banderas', 'Eric Bauza', 'Tim Conway', 'Eddie Deezen', 'Rob Paulsen', 'Kevin Michael Richardson', 'April Stewart', 'Cree Summer', 'Billy West', 'Carlos Alazraqui', 'Nolan North', 'Paul Tibbitt', 'Jill Talley', 'Dee Bradley Baker', 'Sirena Irwin', 'Mary Jo Catlett', 'Mark Fite', 'Thomas F. Wilson', 'Riki Lindhome', 'Kate Micucci', 'Matt Berry', 'Ezra James Colbert', 'Lillian Ellen Jones', 'Brody Rose', 'Noah Lomax', 'Jesica Ahlberg', 'Nina Repeta', 'Corinne Engstrom', 'Chip Lane', 'Brick Jackson', 'Keller Moore', 'Bailey Campbell', 'Henry Davis Morales', 'Nicolette Noble', 'Kari Klinkenborg', 'Lisa Datz', 'Dane Northcutt', 'Meredith Jackson', 'Ella Adele Burns', 'Mike Benitez', 'Kron Moore', 'Eamon Sheehan', 'Matteo Spears Satriano', 'John Brown', 'David Dickson', 'Ashley Nicole Hudson', 'Amy Lynn Tuttle', 'Marian Green', 'Jake Kilfoyle', 'Dean Neistat', 'Ashley Siloac', 'Epic Lloyd', 'Nice Peter', 'Stephen Hillenburg', 'Lori Alan', 'Mr. Lawrence']",Paul Tibbitt,Thursday
234212,Demonic,2015,3000000.0,3387000.0,1.13,9.234943,153.0,5.0,83.0,"['Maria Bello', 'Frank Grillo', 'Cody Horn', 'Dustin Milligan', 'Megan Park', 'Scott Mechlowicz', 'Aaron Yoo', 'Alex Goode', 'Ashton Leigh', 'Terence Rosemore', 'Jesse Steccato', 'Meyer DeLeeuw', 'Griff Furst', 'Tyson Sullivan']",Will Canon,Thursday
268238,The Second Best Exotic Marigold Hotel,2015,10000000.0,85978266.0,8.6,5.204474,277.0,6.3,122.0,"['Dev Patel', 'Judi Dench', 'Richard Gere', 'Maggie Smith', 'Bill Nighy', 'Celia Imrie', 'Penelope Wilton', 'Ronald Pickup', 'Diana Hardcastle', 'Tina Desai', 'Lillete Dubey', 'David Strathairn', 'Tamsin Greig', 'Claire Price']",John Madden,Thursday
290764,Tracers,2015,11000000.0,593683.0,0.05,9.056173,437.0,5.9,94.0,"['Marie Avgeropoulos', 'Taylor Lautner', 'Adam Rayner', 'Rafi Gavron', 'Sam Medina', 'Luciano Acuna Jr.', 'Doua Moua', 'Ching Hoh-Wai', 'Josh Yadon', 'Johnny M. Wu', 'Amirah Vann', 'Andrew Elvis Miller', 'Teddy Cañez', 'John Cenatiempo', 'Brian Michael', 'Joseph Harrell', 'Kachina Dechert', 'Chris Jackson', 'Henry Yuk', 'Doug Drucker', 'Angela Pietropinto']",Daniel Benmayor,Thursday
309302,Wolf Totem,2015,38000000.0,123205624.0,3.24,6.542647,137.0,6.4,116.0,"['William Feng', 'Shawn Dou', 'Ankhnyam Ragchaa', 'Yin Zhu-Sheng', 'Ba Sen Zha Bu']",Jean-Jacques Annaud,Thursday
243940,The Lazarus Effect,2015,3300000.0,64110728.0,19.43,5.840554,517.0,5.1,83.0,"['Olivia Wilde', 'Mark Duplass', 'Donald Glover', 'Evan Peters', 'Sarah Bolger', 'Ray Wise', 'Amy Aquino', 'Bruno Gunn', 'Sean T. Krishnan']",David Gelb,Thursday
239573,Unfinished Business,2015,35000000.0,14431253.0,0.41,10.24952,322.0,5.0,91.0,"['Vince Vaughn', 'Dave Franco', 'James Marsden', 'June Diane Raphael', 'Sienna Miller', 'Nick Frost', 'Tom Wilkinson', 'Ella Anderson', 'Anastasia Sanidopoulos Mousis', 'Susan Garibotto', 'Melissa McMeekin', 'Clement von Franckenstein', 'Jeffrey Corazzini', 'Alyssa Mae Walsh', 'David C. Bunners', 'Frowin Wolter']",Ken Scott,Thursday
132759,Soulless,2012,2800000.0,13218980.0,4.72,1.823774,25.0,5.5,100.0,"['Danila Kozlovsky', 'Artyom Mikhalkov', 'Mikhail Efremov', 'Artur Smolyaninov', 'Mariya Andreeva', 'Sergey Belogolovtsev', 'Igor Voynarovskiy']",Roman Prygunov,Thursday
191121,Raanjhanaa,2013,6400000.0,18000000.0,2.81,1.856101,34.0,6.3,140.0,"['Dhanush', 'Sonam Kapoor', 'Abhay Deol', 'Swara Bhaskar', 'Mohammed Zeeshan Ayyub', 'Shilpi Marwaha', 'Suraj Singh', 'Kumud Mishra', 'Saniya Anklesaria', 'Arvind Gaur', 'Sujata Kumar', 'Vipin Sharma', 'Ishwak Singh', 'Tejpal Singh', 'Nisha Jindal', 'Late Ginny Singh']",Anand L Rai,Friday
241554,Run All Night,2015,50000000.0,71561644.0,1.43,16.838145,1169.0,6.3,114.0,"['Liam Neeson', 'Ed Harris', 'Joel Kinnaman', 'Boyd Holbrook', 'Bruce McGill', 'Génesis Rodríguez', ""Vincent D'Onofrio"", 'Lois Smith', 'Common', 'Beau Knapp', 'Patricia Kalember', 'Daniel Stewart Sherman', 'James Martinez', 'Radivoje Bukvić', 'Tony Naumovski', 'Holt McCallany', 'Malcolm Goodwin', 'John Cenatiempo']",Jaume Collet-Serra,Wednesday
265712,Stand by Me Doraemon,2014,35000000.0,83061158.0,2.37,6.493765,103.0,7.0,90.0,"['Wasabi Mizuta', 'Yumi Kakazu', 'Tomokazu Seki', 'Satoshi Tsumabuki', 'Vanilla Yamazaki', 'Sachi Matsumoto', 'Shihoko Hagino', 'Aruno Tahara', 'Kotono Mitsuishi', 'Miyako Takeuchi', 'Wataru Takagi', '陳美貞', '楊凱凱', '許淑嬪', '于正昇', '劉傑', '康殿宏', '宋昱璁', '許淑嬪', '劉傑', '劉傑', 'Subaru Kimura', 'Megumi Oohara', 'Yasunori Matsumoto']",Takashi Yamazaki,Friday
150689,Cinderella,2015,95000000.0,543514353.0,5.72,19.801128,2426.0,6.7,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden', 'Helena Bonham Carter', 'Stellan Skarsgård', 'Holliday Grainger', 'Nonso Anozie', 'Ben Chaplin', 'Hayley Atwell', 'Richard McCabe', 'Rob Brydon', 'Laurie Calvert', 'Leila Wong', 'Nari Blair-Mangat', 'Adetomiwa Edun', 'Joshua McGuire', 'Matthew Steer', 'Ella Smith', 'Elina Alminas', 'Andrew Fitch', 'João Costa Menezes', 'Gino Picciano', 'Charlotte Worwood', 'Zizi Strallen', 'Barrie Martin', 'Georgie-May Tearle', 'Derek Jacobi', 'Sophie McShera', 'Alex MacQueen', 'Melissa Galloway', 'Joseph Kloska', 'Michael Jenn', 'Joe Kennard', ""Josh O'Connor"", 'Eloise Webb', 'Jana Perez', 'Gareth Mason', 'Tom Edden', 'Mimi Ndiweni', 'Laura Elsworthy', 'Ann Davies', 'Gerard Horan', 'Katie West', 'Paul Hunter', 'Daniel Tuite', 'Anjana Vasan', 'Stuart Neal', 'Andy Apollo', 'Jonny Owen-Last', 'Sean Francis George', 'Greg Lockett', 'Bhanu Alley', 'Scherrikar Bell', 'Francesca Bennett', 'Sophie-Anna Brough', 'Arielle Campbell', 'Janet Dawe', 'Robert J. Fraser', 'Riley Halden', 'Monique Geraghty', 'John W.G. Harley', 'Ant Henson', 'Rajesh Kalhan', 'Sayed Kassem', 'Victoria Ann Kenway', 'Alex Marek', 'Henry McCook', 'Bronwyn Pearson', 'Jd Roth-round', 'Julian Seager', 'Sarah Sharman', 'Drew Sheridan-Wheeler', 'Peter Stacey', 'Tom Swacha', 'Dolapo Umar', 'Elliott Wright', 'Craig Mather', 'Alex Gillison']",Kenneth Branagh,Thursday
243688,Poltergeist,2015,35000000.0,95437994.0,2.73,15.968492,924.0,5.0,93.0,"['Sam Rockwell', 'Rosemarie DeWitt', 'Saxon Sharbino', 'Kyle Catlett', 'Kennedi Clements', 'Jared Harris', 'Nicholas Braun', 'Jane Adams', 'Susan Heyward', 'Karen Ivany', 'Patrick Garrow', 'Soma Bhatia', 'L.A. Lopes']",Gil Kenan,Wednesday
266647,Pan,2015,150000000.0,128388320.0,0.86,11.30428,979.0,5.9,111.0,"['Levi Miller', 'Garrett Hedlund', 'Hugh Jackman', 'Rooney Mara', 'Amanda Seyfried', 'Nonso Anozie', 'Kathy Burke', 'Adeel Akhtar', 'Cara Delevingne', 'Paul Kaye', 'Emerald Fennell', 'Lewis MacDougall', 'Tae-joo Na', 'Jack Charles', 'Bronson Webb', 'Kurt Egyiawan', 'Jack Lowden', 'Jimmy Vee', 'Aaron Monaghan']",Joe Wright,Thursday
252512,While We're Young,2015,10000000.0,7587485.0,0.76,9.42755,387.0,5.8,97.0,"['Ben Stiller', 'Naomi Watts', 'Adam Driver', 'Amanda Seyfried', 'Charles Grodin', 'Brady Corbet', 'Maria Dizzia', 'Adam Horovitz', 'Dree Hemingway', 'Peter Yarrow', 'Matthew Maher', 'Hector Otero', 'Matthew Shear', 'Annie Baker', 'Quincy Tyler Bernstine', 'James Saito', 'Wyatt Ralff', 'Ryan Serhant', 'Adam Senn', 'Greta Lee']",Noah Baumbach,Friday
271674,Suite Française,2014,15000000.0,9104716.0,0.61,5.02124,284.0,7.1,107.0,"['Michelle Williams', 'Kristin Scott Thomas', 'Matthias Schoenaerts', 'Sam Riley', 'Ruth Wilson', 'Eileen Atkins', 'Lambert Wilson', 'Margot Robbie', 'Alexandra Maria Lara', 'Tom Schilling', 'Harriet Walter', 'Clare Holman', 'Simon Dutton', 'Deborah Findlay', 'Martin Swabey']",Saul Dibb,Wednesday
262500,Insurgent,2015,110000000.0,295238201.0,2.68,27.887186,3921.0,6.2,119.0,"['Shailene Woodley', 'Theo James', 'Kate Winslet', 'Ansel Elgort', 'Miles Teller', 'Naomi Watts', 'Maggie Q', 'Jai Courtney', 'Zoë Kravitz', 'Ray Stevenson', 'Octavia Spencer', 'Suki Waterhouse', 'Rosa Salazar', 'Daniel Dae Kim', 'Mekhi Phifer', 'Ben Lloyd-Hughes', 'Tony Goldwyn', 'Ashley Judd', 'Keiynan Lonsdale', 'Emjay Anthony', 'Jonny Weston', 'Jessica Yoshimura', 'A.J. Sexton', 'Hunter Denoyelles']",Robert Schwentke,Wednesday
230179,Big Game,2014,8500000.0,7500000.0,0.88,6.911759,387.0,5.3,90.0,"['Samuel L. Jackson', 'Onni Tommila', 'Ted Levine', 'Victor Garber', 'Felicity Huffman', 'Ray Stevenson', 'Mehmet Kurtulus', 'Jim Broadbent', 'Jaymes Butler', 'Jorma Tommila', 'Risto Salmi', 'Erik Markus Schuetz', 'Rauno Juvonen', 'Jean-Luc Julien', 'Jason Steffan', 'Philipp Rafferty', 'Adrian Can']",Jalmari Helander,Friday
39385,La vérité si je mens !,1997,4000000.0,29456000.0,7.36,5.099557,98.0,6.3,100.0,"['Richard Anconina', 'Vincent Elbaz', 'Richard Bohringer', 'José Garcia', 'Amira Casar', 'Aure Atika', 'Élie Kakou', 'Bruno Solo', 'Gilbert Melki', 'Sabrina Van Tassel', 'Anthony Delon', 'Ali Mehar Akhtar', 'Guy Amram', 'Valérie Benguigui', 'Betty Berr', 'Bernard Bolzinger', 'Isaach Brami', 'Liliane Cebrian', 'Joseph Chanet', 'Gladys Cohen', 'Fabrice Fornaciari', 'Victor Haïm', 'Christophe Le Masne', 'Gilbert Levy', 'Serge Malik', 'Richard Mangel', 'Salvadore Martinez', 'Eric Munz', 'Aurélie Saada', 'Roméo Sarfati', 'Isaac Sharry', 'Luc Sindres', 'Catharina Wadström', 'Adriano Wajskol', 'Emma Warg']",Thomas Gilou,Tuesday
228161,Home,2015,135000000.0,368871007.0,2.73,13.422713,1539.0,6.8,94.0,"['Jim Parsons', 'Rihanna', 'Steve Martin', 'Jennifer Lopez', 'Matt Jones', 'Brian Stepanek', 'April Lawrence', 'Stephen Kearin', 'Brian Stepanek', 'Lisa Stewart', 'April Winchell']",Tim Johnson,Wednesday
245703,Midnight Special,2016,18000000.0,6212282.0,0.35,12.682927,705.0,6.2,112.0,"['Michael Shannon', 'Jaeden Lieberher', 'Joel Edgerton', 'Kirsten Dunst', 'Adam Driver', 'David Jensen', 'Sam Shepard', 'Scott Haze', 'Dana Gourrier', 'Paul Sparks', 'Kerry Cahill', 'Bill Camp', 'Billy Slaughter', 'Lucy Faust', 'Sean Bridgers', 'Allison King', 'Sharon Landry', 'Sharon Garrison', 'James Moses Black', 'Yvonne Landry', 'Maureen Brennan', 'Ann Mahoney', 'Garrett Hines', 'Wayne Pére', 'Dane Rhodes', 'Lee Zurik', 'Nicondra Norwood', 'Sam Malone', 'Sean Kaplan', 'James DuMont', 'Nancy Grace', 'Lynn Berry', 'Alexander Eldimiati', ""D'Arcy Allen"", 'John L. Armijo', 'Michelle Benet']",Jeff Nichols,Thursday
266396,The Gunman,2015,40000000.0,13644292.0,0.34,11.429831,397.0,5.5,115.0,"['Sean Penn', 'Jasmine Trinca', 'Javier Bardem', 'Ray Winstone', 'Mark Rylance', 'Idris Elba', 'Peter Franzén', 'Billy Billingham', 'Daniel Adegboyega', 'Ade Oyefeso', 'Sarah Moyle', 'Rachel Lascar', 'Mark Schardan', 'Carla Pérez', 'Prasanna Puwanarajah', 'Annick Weerts', 'Dacio Caballero', 'Cuco Usín', 'Òscar Foronda', 'Angela Fuente', 'Melina Matthews', 'David Blakeley', 'Miquel Àngel Ripeu', 'Txiki Blasi', 'Alito Rodgers', 'San Yélamos', 'Paulina Boneva', 'Ancuta Breaban']",Pierre Morel,Monday
255343,Escobar: Paradise Lost,2014,17000000.0,3758328.0,0.22,12.543659,281.0,6.1,120.0,"['Benicio del Toro', 'Josh Hutcherson', 'Brady Corbet', 'Claudia Traisac', 'Carlos Bardem', 'Ana Girardot', 'Tenoch Huerta', 'Laura Londoño', 'Frank Spano']",Andrea Di Stefano,Saturday
168259,Furious 7,2015,190000000.0,1506249360.0,7.93,27.275687,4253.0,7.3,137.0,"['Vin Diesel', 'Paul Walker', 'Dwayne Johnson', 'Michelle Rodriguez', 'Tyrese Gibson', 'Ludacris', 'Jordana Brewster', 'Djimon Hounsou', 'Tony Jaa', 'Ronda Rousey', 'Nathalie Emmanuel', 'Kurt Russell', 'Jason Statham', 'Sung Kang', 'Gal Gadot', 'Lucas Black', 'Elsa Pataky', 'Noel Gugliemi', 'John Brotherton', 'Luke Evans', 'Ali Fazal', 'Miller Kimsey', 'Charlie Kimsey', 'Eden Estrella', 'Gentry White', 'Iggy Azalea', 'Jon Lee Brody', 'Levy Tran', 'Anna Colwell', 'Viktor Hernandez', 'Steve Coulter', 'Robert Pralgo', 'Antwan Mills', 'J.J. Phillips', 'Jorge Ferragut', 'Sara Sohn', 'Benjamin Blankenship', 'D.J. Hapa', 'T-Pain', 'Brian Mahoney', 'Brittney Alger', 'Romeo Santos', 'Jocelin Donahue', 'Stephanie Langston', 'Jorge-Luis Pallo', 'Tego Calderón', 'Nathalie Kelley', 'Shad Moss', 'Don Omar', 'Klement Tinaj', 'Caleb Walker', 'Cody Walker']",James Wan,Wednesday
277685,Unfriended,2015,1000000.0,62882090.0,62.88,10.07817,1092.0,5.5,82.0,"['Shelley Hennig', 'Moses Jacob Storm', 'Renee Olstead', 'William Peltz', 'Jacob Wysocki', 'Courtney Halverson', 'Heather Sossaman', 'Mickey River', 'Cal Barnes', 'Matthew Bohrer', 'Christa Hartsock']",Levan Gabriadze,Friday
5896,Bolero,1984,7000000.0,8914881.0,1.27,1.456485,23.0,3.4,105.0,"['Bo Derek', 'George Kennedy', 'Ana Obregón', ""Olivia d'Abo"", 'Mirta Miller', 'Andrea Occhipinti', 'Greg Bensen', 'Ian Cochrane', 'Mickey Knox', 'Paul Stacey', 'James Stacey']",John Derek,Friday
181283,Child 44,2015,50000000.0,3324330.0,0.07,17.608346,565.0,6.1,137.0,"['Tom Hardy', 'Gary Oldman', 'Noomi Rapace', 'Joel Kinnaman', 'Paddy Considine', 'Jason Clarke', 'Mark Lewis Jones', 'Vincent Cassel', 'Fares Fares', 'Nikolaj Lie Kaas', 'Charles Dance', 'Xavier Atkins', 'Karel Dobrey', 'Agnieszka Grochowska', 'Petr Vaněk', 'Jana Stryková', 'Ursina Lardi', 'Michael Nardone', 'Finbar Lynch', 'Tara Fitzgerald', 'Josef Altin', 'Sam Spruell', 'Lorraine Ashbourne', 'Ned Dennehy']",Daniel Espinosa,Sunday
257091,Get Hard,2015,40000000.0,111811453.0,2.8,8.178015,961.0,5.9,100.0,"['Will Ferrell', 'Kevin Hart', 'Alison Brie', 'Craig T. Nelson', 'T.I.', 'Edwina Findley Dickerson', 'Erick Chavarria', 'Ariana Neal', 'Paul Ben-Victor', 'John Mayer', 'Jon Eyez', 'Nito Larioza', 'Dan Bakkedahl', 'Greg Germann', 'Mariana Paola Vicente', 'Ron Funches', 'Jackie Tuttle', 'Katia Gomez', 'Erika Erica', 'Christopher Berry', 'Raeden Greer', 'Elliott Grey', 'Matt Walsh', 'Candi Brooks', 'Hans Marrero', 'James Moses Black', 'Brian Oerly', 'Dave Davis', 'Chris Marroy', 'Joshua Joseph Gillum', 'Jimmy Fallon']",Etan Cohen,Thursday
35428,What Men Talk About,2010,1950000.0,12005838.0,6.16,3.022666,46.0,7.6,93.0,"['Leonid Barats', 'Aleksandr Demidov', 'Kamil Larin', 'Rostislav Khait', 'Zhanna Friske', 'Nonna Grishaeva', 'Nina Ruslanova', 'Sergey Nikonenko', 'Anna Kasatkina-Barats', 'Konstantin Chepurin', 'Fyodor Dobronravov', 'Maksim Vitorgan', 'Andrey Makarevich', 'Oleg Menshikov', 'Aleksey Kortnev', 'Vasiliy Utkin']",Dmitriy Dyachenko,Thursday
290864,Kung Fu Jungle,2014,25000000.0,129115.0,0.01,6.636514,117.0,6.5,100.0,"['Donnie Yen', 'Charlie Yeung', 'Wang Baoqiang', 'Bai Bing', 'Deep Ng', 'Yu Kang', 'Xing Yu', 'Fan Siu-Wong', 'Bey Logan', 'Alex Fong Chung-Sun']",Teddy Chan,Friday
244539,Infinitely Polar Bear,2014,6700000.0,1430655.0,0.21,6.502973,135.0,6.9,87.0,"['Mark Ruffalo', 'Zoe Saldana', 'Imogene Wolodarsky', 'Ashley Aufderheide', 'Wallace Wolodarsky', 'Keir Dullea', 'Beth Dixon', 'Georgia Lyman', 'William Xifaras', ""Mary O'Rourke"", 'Chris Papavasiliou', 'Liam McNeill', 'Mark S. Cartier', 'Alicia Love', 'Manoah Angelo', 'Nekhebet Kum Juch', 'Muriel Gould', 'Paul Elias', 'Uatchet Jin Juch', 'Wendy Forbes', 'Tod Randolph', 'Patrick Shea', 'Brianne Siddall', 'Christopher Alan', 'Christopher S. Porter', 'George J. Vezina', 'Michael Underhill', 'Mike Jablon', 'David Weindel']",Maya Forbes,Saturday
